# Total Phase Data Center(tm) v6.73
# (c) 2005-2017 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# 
Time (s),VBUS Voltage (V),VBUS Current (A),VCONN Voltage (V),VCONN Current (A),CC1 Voltage (V),CC1 Current (A),CC2 Voltage (V),CC2 Current (A)
30.049629,9.415000,1.701000,0.075000,0.000000,1.724000,0.000000,0.081000,0.000000
30.057629,9.415000,1.698000,0.075000,0.000000,1.724000,0.000000,0.081000,0.000000
30.065629,9.415000,1.698000,0.075000,0.000000,1.724000,0.000000,0.081000,0.000000
30.073629,9.415000,1.698000,0.075000,0.000000,1.724000,0.000000,0.081000,0.000000
30.081629,9.415000,1.698000,0.075000,0.000000,1.724000,0.000000,0.081000,0.000000
30.089629,9.415000,1.698000,0.075000,0.000000,1.704000,0.000000,0.081000,0.000000
30.097629,9.415000,1.698000,0.075000,0.000000,1.704000,0.000000,0.073000,0.000000
30.105629,9.417000,1.698000,0.075000,0.000000,1.704000,0.000000,0.073000,0.000000
30.113629,9.417000,1.765000,0.075000,0.000000,1.704000,0.000000,0.073000,0.000000
30.121629,9.417000,1.765000,0.076000,0.000000,1.704000,0.000000,0.073000,0.000000
30.129629,9.417000,1.765000,0.076000,0.000000,1.704000,0.000000,0.073000,0.000000
30.137629,9.417000,1.765000,0.076000,0.000000,1.708000,0.000000,0.073000,0.000000
30.145629,9.417000,1.765000,0.076000,0.000000,1.708000,0.000000,0.076000,0.000000
30.153629,9.413000,1.765000,0.076000,0.000000,1.708000,0.000000,0.076000,0.000000
30.161629,9.413000,1.757000,0.076000,0.000000,1.708000,0.000000,0.076000,0.000000
30.169629,9.413000,1.757000,0.075000,0.000000,1.708000,0.000000,0.076000,0.000000
30.177629,9.413000,1.757000,0.075000,0.000000,1.708000,0.000000,0.076000,0.000000
30.185629,9.413000,1.757000,0.075000,0.000000,1.725000,0.000000,0.076000,0.000000
30.193629,9.413000,1.757000,0.075000,0.000000,1.725000,0.000000,0.074000,0.000000
30.201629,9.416000,1.757000,0.075000,0.000000,1.725000,0.000000,0.074000,0.000000
30.209629,9.416000,1.757000,0.075000,0.000000,1.725000,0.000000,0.074000,0.000000
30.217629,9.416000,1.743000,0.075000,0.000000,1.725000,0.000000,0.074000,0.000000
30.225629,9.416000,1.743000,0.075000,0.000000,1.725000,0.000000,0.074000,0.000000
30.233629,9.416000,1.743000,0.075000,0.000000,1.725000,0.000000,0.074000,0.000000
30.241629,9.416000,1.743000,0.075000,0.000000,1.709000,0.000000,0.074000,0.000000
30.249629,9.416000,1.743000,0.075000,0.000000,1.709000,0.000000,0.074000,0.000000
30.257629,9.402000,1.743000,0.075000,0.000000,1.709000,0.000000,0.074000,0.000000
30.265629,9.402000,1.776000,0.075000,0.000000,1.709000,0.000000,0.074000,0.000000
30.273629,9.402000,1.776000,0.075000,0.000000,1.709000,0.000000,0.074000,0.000000
30.281629,9.402000,1.776000,0.075000,0.000000,1.709000,0.000000,0.074000,0.000000
30.289629,9.402000,1.776000,0.075000,0.000000,1.732000,0.000000,0.074000,0.000000
30.297629,9.402000,1.776000,0.075000,0.000000,1.732000,0.000000,0.075000,0.000000
30.305629,9.411000,1.776000,0.075000,0.000000,1.732000,0.000000,0.075000,0.000000
30.313629,9.411000,1.810000,0.075000,0.000000,1.732000,0.000000,0.075000,0.000000
30.321629,9.411000,1.810000,0.075000,0.000000,1.732000,0.000000,0.075000,0.000000
30.329629,9.411000,1.810000,0.075000,0.000000,1.732000,0.000000,0.075000,0.000000
30.337629,9.411000,1.810000,0.075000,0.000000,1.726000,0.000000,0.075000,0.000000
30.345629,9.411000,1.810000,0.075000,0.000000,1.726000,0.000000,0.073000,0.000000
30.353629,9.411000,1.810000,0.075000,0.000000,1.726000,0.000000,0.073000,0.000000
30.361629,9.407000,1.810000,0.075000,0.000000,1.726000,0.000000,0.073000,0.000000
30.369629,9.407000,1.774000,0.075000,0.000000,1.726000,0.000000,0.073000,0.000000
30.377629,9.407000,1.774000,0.075000,0.000000,1.726000,0.000000,0.073000,0.000000
30.385629,9.407000,1.774000,0.075000,0.000000,1.726000,0.000000,0.073000,0.000000
30.393629,9.407000,1.774000,0.075000,0.000000,1.712000,0.000000,0.073000,0.000000
30.401629,9.407000,1.774000,0.075000,0.000000,1.712000,0.000000,0.069000,0.000000
30.409629,9.416000,1.774000,0.075000,0.000000,1.712000,0.000000,0.069000,0.000000
30.417629,9.416000,1.769000,0.075000,0.000000,1.712000,0.000000,0.069000,0.000000
30.425629,9.416000,1.769000,0.073000,0.000000,1.712000,0.000000,0.069000,0.000000
30.433629,9.416000,1.769000,0.073000,0.000000,1.712000,0.000000,0.069000,0.000000
30.441629,9.416000,1.769000,0.073000,0.000000,1.712000,0.000000,0.069000,0.000000
30.449629,9.416000,1.769000,0.073000,0.000000,1.712000,0.000000,0.065000,0.000000
30.457629,9.417000,1.769000,0.073000,0.000000,1.712000,0.000000,0.065000,0.000000
30.465629,9.417000,1.748000,0.073000,0.000000,1.712000,0.000000,0.065000,0.000000
30.473629,9.417000,1.748000,0.075000,0.000000,1.712000,0.000000,0.065000,0.000000
30.481629,9.417000,1.748000,0.075000,0.000000,1.712000,0.000000,0.065000,0.000000
30.489629,9.417000,1.748000,0.075000,0.000000,1.712000,0.000000,0.065000,0.000000
30.497629,9.417000,1.748000,0.075000,0.000000,1.705000,0.000000,0.065000,0.000000
30.505629,9.417000,1.748000,0.075000,0.000000,1.705000,0.000000,0.074000,0.000000
30.513629,9.415000,1.748000,0.075000,0.000000,1.705000,0.000000,0.074000,0.000000
30.521629,9.415000,1.769000,0.075000,0.000000,1.705000,0.000000,0.074000,0.000000
30.529629,9.415000,1.769000,0.075000,0.000000,1.705000,0.000000,0.074000,0.000000
30.537629,9.415000,1.769000,0.075000,0.000000,1.705000,0.000000,0.074000,0.000000
30.545629,9.415000,1.769000,0.075000,0.000000,1.724000,0.000000,0.074000,0.000000
30.553629,9.415000,1.769000,0.075000,0.000000,1.724000,0.000000,0.063000,0.000000
30.561629,9.402000,1.769000,0.075000,0.000000,1.724000,0.000000,0.063000,0.000000
30.569629,9.402000,1.756000,0.075000,0.000000,1.724000,0.000000,0.063000,0.000000
30.577629,9.402000,1.756000,0.075000,0.000000,1.724000,0.000000,0.063000,0.000000
30.585629,9.402000,1.756000,0.075000,0.000000,1.724000,0.000000,0.063000,0.000000
30.593629,9.402000,1.756000,0.075000,0.000000,1.708000,0.000000,0.063000,0.000000
30.601629,9.402000,1.756000,0.075000,0.000000,1.708000,0.000000,0.075000,0.000000
30.609629,9.412000,1.756000,0.075000,0.000000,1.708000,0.000000,0.075000,0.000000
30.617629,9.412000,1.756000,0.075000,0.000000,1.708000,0.000000,0.075000,0.000000
30.625629,9.412000,1.758000,0.075000,0.000000,1.708000,0.000000,0.075000,0.000000
30.633629,9.412000,1.758000,0.075000,0.000000,1.708000,0.000000,0.075000,0.000000
30.641629,9.412000,1.758000,0.075000,0.000000,1.708000,0.000000,0.075000,0.000000
30.649629,9.412000,1.758000,0.075000,0.000000,1.728000,0.000000,0.075000,0.000000
30.657629,9.412000,1.758000,0.075000,0.000000,1.728000,0.000000,0.075000,0.000000
30.665629,9.415000,1.758000,0.075000,0.000000,1.728000,0.000000,0.075000,0.000000
30.673629,9.415000,1.767000,0.075000,0.000000,1.728000,0.000000,0.075000,0.000000
30.681629,9.415000,1.767000,0.073000,0.000000,1.728000,0.000000,0.075000,0.000000
30.689629,9.415000,1.767000,0.073000,0.000000,1.728000,0.000000,0.075000,0.000000
30.697629,9.415000,1.767000,0.073000,0.000000,1.722000,0.000000,0.075000,0.000000
30.705629,9.415000,1.767000,0.073000,0.000000,1.722000,0.000000,0.067000,0.000000
30.713629,9.408000,1.767000,0.073000,0.000000,1.722000,0.000000,0.067000,0.000000
30.721629,9.408000,1.768000,0.073000,0.000000,1.722000,0.000000,0.067000,0.000000
30.729629,9.408000,1.768000,0.075000,0.000000,1.722000,0.000000,0.067000,0.000000
30.737629,9.408000,1.768000,0.075000,0.000000,1.722000,0.000000,0.067000,0.000000
30.745629,9.408000,1.768000,0.075000,0.000000,1.716000,0.000000,0.067000,0.000000
30.753629,9.408000,1.768000,0.075000,0.000000,1.716000,0.000000,0.077000,0.000000
30.761629,9.408000,1.768000,0.075000,0.000000,1.716000,0.000000,0.077000,0.000000
30.769629,9.410000,1.768000,0.075000,0.000000,1.716000,0.000000,0.077000,0.000000
30.777629,9.410000,1.763000,0.075000,0.000000,1.716000,0.000000,0.077000,0.000000
30.785629,9.410000,1.763000,0.075000,0.000000,1.716000,0.000000,0.077000,0.000000
30.793629,9.410000,1.763000,0.075000,0.000000,1.716000,0.000000,0.077000,0.000000
30.801629,9.410000,1.763000,0.075000,0.000000,1.720000,0.000000,0.077000,0.000000
30.809629,9.410000,1.763000,0.075000,0.000000,1.720000,0.000000,0.074000,0.000000
30.817629,9.412000,1.763000,0.075000,0.000000,1.720000,0.000000,0.074000,0.000000
30.825629,9.412000,1.771000,0.075000,0.000000,1.720000,0.000000,0.074000,0.000000
30.833629,9.412000,1.771000,0.076000,0.000000,1.720000,0.000000,0.074000,0.000000
30.841629,9.412000,1.771000,0.076000,0.000000,1.720000,0.000000,0.074000,0.000000
30.849629,9.412000,1.771000,0.076000,0.000000,1.725000,0.000000,0.074000,0.000000
30.857629,9.412000,1.771000,0.076000,0.000000,1.725000,0.000000,0.070000,0.000000
30.865629,9.416000,1.771000,0.076000,0.000000,1.725000,0.000000,0.070000,0.000000
30.873629,9.416000,1.828000,0.076000,0.000000,1.725000,0.000000,0.070000,0.000000
30.881629,9.416000,1.828000,0.075000,0.000000,1.725000,0.000000,0.070000,0.000000
30.889629,9.416000,1.828000,0.075000,0.000000,1.725000,0.000000,0.070000,0.000000
30.897629,9.416000,1.828000,0.075000,0.000000,1.725000,0.000000,0.070000,0.000000
30.905629,9.416000,1.828000,0.075000,0.000000,1.720000,0.000000,0.070000,0.000000
30.913629,9.416000,1.828000,0.075000,0.000000,1.720000,0.000000,0.074000,0.000000
30.921629,9.418000,1.828000,0.075000,0.000000,1.720000,0.000000,0.074000,0.000000
30.929629,9.418000,1.767000,0.075000,0.000000,1.720000,0.000000,0.074000,0.000000
30.937629,9.418000,1.767000,0.076000,0.000000,1.720000,0.000000,0.074000,0.000000
30.945629,9.418000,1.767000,0.076000,0.000000,1.720000,0.000000,0.074000,0.000000
30.953629,9.418000,1.767000,0.076000,0.000000,1.706000,0.000000,0.074000,0.000000
30.961629,9.418000,1.767000,0.076000,0.000000,1.706000,0.000000,0.066000,0.000000
30.969629,9.418000,1.767000,0.076000,0.000000,1.706000,0.000000,0.066000,0.000000
30.977629,9.418000,1.728000,0.076000,0.000000,1.706000,0.000000,0.066000,0.000000
30.985629,9.418000,1.728000,0.075000,0.000000,1.706000,0.000000,0.066000,0.000000
30.993629,9.418000,1.728000,0.075000,0.000000,1.706000,0.000000,0.066000,0.000000
31.001629,9.418000,1.728000,0.075000,0.000000,1.703000,0.000000,0.066000,0.000000
31.009629,9.418000,1.728000,0.075000,0.000000,1.703000,0.000000,0.086000,0.000000
31.017629,9.412000,1.728000,0.075000,0.000000,1.703000,0.000000,0.086000,0.000000
31.025629,9.412000,1.729000,0.075000,0.000000,1.703000,0.000000,0.086000,0.000000
31.033629,9.412000,1.729000,0.075000,0.000000,1.703000,0.000000,0.086000,0.000000
31.041629,9.412000,1.729000,0.076000,0.000000,1.703000,0.000000,0.086000,0.000000
31.049629,9.412000,1.729000,0.076000,0.000000,1.703000,0.000000,0.086000,0.000000
31.057629,9.412000,1.729000,0.076000,0.000000,1.714000,0.000000,0.086000,0.000000
31.065629,9.412000,1.729000,0.076000,0.000000,1.714000,0.000000,0.064000,0.000000
31.073629,9.412000,1.729000,0.076000,0.000000,1.714000,0.000000,0.064000,0.000000
31.081629,9.412000,1.712000,0.076000,0.000000,1.714000,0.000000,0.064000,0.000000
31.089629,9.412000,1.712000,0.075000,0.000000,1.714000,0.000000,0.064000,0.000000
31.097629,9.412000,1.712000,0.075000,0.000000,1.714000,0.000000,0.064000,0.000000
31.105629,9.412000,1.712000,0.075000,0.000000,1.714000,0.000000,0.064000,0.000000
31.113629,9.412000,1.712000,0.075000,0.000000,1.714000,0.000000,0.066000,0.000000
31.121629,9.417000,1.712000,0.075000,0.000000,1.714000,0.000000,0.066000,0.000000
31.129629,9.417000,1.711000,0.075000,0.000000,1.714000,0.000000,0.066000,0.000000
31.137629,9.417000,1.711000,0.076000,0.000000,1.714000,0.000000,0.066000,0.000000
31.145629,9.417000,1.711000,0.076000,0.000000,1.714000,0.000000,0.066000,0.000000
31.153629,9.417000,1.711000,0.076000,0.000000,1.716000,0.000000,0.066000,0.000000
31.161629,9.417000,1.711000,0.076000,0.000000,1.716000,0.000000,0.066000,0.000000
31.169629,9.417000,1.711000,0.076000,0.000000,1.716000,0.000000,0.066000,0.000000
31.177629,9.410000,1.711000,0.076000,0.000000,1.716000,0.000000,0.066000,0.000000
31.185629,9.410000,1.686000,0.076000,0.000000,1.716000,0.000000,0.066000,0.000000
31.193629,9.410000,1.686000,0.075000,0.000000,1.716000,0.000000,0.066000,0.000000
31.201629,9.410000,1.686000,0.075000,0.000000,1.716000,0.000000,0.066000,0.000000
31.209629,9.410000,1.686000,0.075000,0.000000,1.699000,0.000000,0.066000,0.000000
31.217629,9.410000,1.686000,0.075000,0.000000,1.699000,0.000000,0.071000,0.000000
31.225629,9.412000,1.686000,0.075000,0.000000,1.699000,0.000000,0.071000,0.000000
31.233629,9.412000,1.695000,0.075000,0.000000,1.699000,0.000000,0.071000,0.000000
31.241629,9.412000,1.695000,0.077000,0.000000,1.699000,0.000000,0.071000,0.000000
31.249629,9.412000,1.695000,0.077000,0.000000,1.699000,0.000000,0.071000,0.000000
31.257629,9.412000,1.695000,0.077000,0.000000,1.714000,0.000000,0.071000,0.000000
31.265629,9.412000,1.695000,0.077000,0.000000,1.714000,0.000000,0.076000,0.000000
31.273629,9.417000,1.695000,0.077000,0.000000,1.714000,0.000000,0.076000,0.000000
31.281629,9.417000,1.695000,0.077000,0.000000,1.714000,0.000000,0.076000,0.000000
31.289629,9.417000,1.695000,0.075000,0.000000,1.714000,0.000000,0.076000,0.000000
31.297629,9.417000,1.695000,0.075000,0.000000,1.714000,0.000000,0.076000,0.000000
31.305629,9.417000,1.695000,0.075000,0.000000,1.714000,0.000000,0.076000,0.000000
31.313629,9.417000,1.695000,0.075000,0.000000,1.720000,0.000000,0.076000,0.000000
31.321629,9.417000,1.695000,0.075000,0.000000,1.720000,0.000000,0.076000,0.000000
31.329629,9.415000,1.695000,0.075000,0.000000,1.720000,0.000000,0.076000,0.000000
31.337629,9.415000,1.682000,0.075000,0.000000,1.720000,0.000000,0.076000,0.000000
31.345629,9.415000,1.682000,0.076000,0.000000,1.720000,0.000000,0.076000,0.000000
31.353629,9.415000,1.682000,0.076000,0.000000,1.720000,0.000000,0.076000,0.000000
31.361629,9.415000,1.682000,0.076000,0.000000,1.699000,0.000000,0.076000,0.000000
31.369629,9.415000,1.682000,0.076000,0.000000,1.699000,0.000000,0.076000,0.000000
31.377629,9.417000,1.682000,0.076000,0.000000,1.699000,0.000000,0.076000,0.000000
31.385629,9.417000,1.719000,0.076000,0.000000,1.699000,0.000000,0.076000,0.000000
31.393629,9.417000,1.719000,0.075000,0.000000,1.699000,0.000000,0.076000,0.000000
31.401629,9.417000,1.719000,0.075000,0.000000,1.699000,0.000000,0.076000,0.000000
31.409629,9.417000,1.719000,0.075000,0.000000,1.704000,0.000000,0.076000,0.000000
31.417629,9.417000,1.719000,0.075000,0.000000,1.704000,0.000000,0.074000,0.000000
31.425629,9.410000,1.719000,0.075000,0.000000,1.704000,0.000000,0.074000,0.000000
31.433629,9.410000,1.691000,0.075000,0.000000,1.704000,0.000000,0.074000,0.000000
31.441629,9.410000,1.691000,0.075000,0.000000,1.704000,0.000000,0.074000,0.000000
31.449629,9.410000,1.691000,0.076000,0.000000,1.704000,0.000000,0.074000,0.000000
31.457629,9.410000,1.691000,0.076000,0.000000,1.704000,0.000000,0.074000,0.000000
31.465629,9.410000,1.691000,0.076000,0.000000,1.708000,0.000000,0.074000,0.000000
31.473629,9.410000,1.691000,0.076000,0.000000,1.708000,0.000000,0.078000,0.000000
31.481629,9.410000,1.691000,0.076000,0.000000,1.708000,0.000000,0.078000,0.000000
31.489629,9.410000,1.673000,0.076000,0.000000,1.708000,0.000000,0.078000,0.000000
31.497629,9.410000,1.673000,0.076000,0.000000,1.708000,0.000000,0.078000,0.000000
31.505629,9.410000,1.673000,0.076000,0.000000,1.708000,0.000000,0.078000,0.000000
31.513629,9.410000,1.673000,0.076000,0.000000,1.704000,0.000000,0.078000,0.000000
31.521629,9.410000,1.673000,0.076000,0.000000,1.704000,0.000000,0.071000,0.000000
31.529629,9.413000,1.673000,0.076000,0.000000,1.704000,0.000000,0.071000,0.000000
31.537629,9.413000,1.682000,0.076000,0.000000,1.704000,0.000000,0.071000,0.000000
31.545629,9.413000,1.682000,0.075000,0.000000,1.704000,0.000000,0.071000,0.000000
31.553629,9.413000,1.682000,0.075000,0.000000,1.704000,0.000000,0.071000,0.000000
31.561629,9.413000,1.682000,0.075000,0.000000,1.719000,0.000000,0.071000,0.000000
31.569629,9.413000,1.682000,0.075000,0.000000,1.719000,0.000000,0.071000,0.000000
31.577629,9.416000,1.682000,0.075000,0.000000,1.719000,0.000000,0.071000,0.000000
31.585629,9.416000,1.682000,0.075000,0.000000,1.719000,0.000000,0.071000,0.000000
31.593629,9.416000,1.683000,0.075000,0.000000,1.719000,0.000000,0.071000,0.000000
31.601629,9.416000,1.683000,0.077000,0.000000,1.719000,0.000000,0.071000,0.000000
31.609629,9.416000,1.683000,0.077000,0.000000,1.719000,0.000000,0.071000,0.000000
31.617629,9.416000,1.683000,0.077000,0.000000,1.721000,0.000000,0.071000,0.000000
31.625629,9.416000,1.683000,0.077000,0.000000,1.721000,0.000000,0.074000,0.000000
31.633629,9.408000,1.683000,0.077000,0.000000,1.721000,0.000000,0.074000,0.000000
31.641629,9.408000,1.689000,0.077000,0.000000,1.721000,0.000000,0.074000,0.000000
31.649629,9.408000,1.689000,0.076000,0.000000,1.721000,0.000000,0.074000,0.000000
31.657629,9.408000,1.689000,0.076000,0.000000,1.721000,0.000000,0.074000,0.000000
31.665629,9.408000,1.689000,0.076000,0.000000,1.706000,0.000000,0.074000,0.000000
31.673629,9.408000,1.689000,0.076000,0.000000,1.706000,0.000000,0.074000,0.000000
31.681629,9.415000,1.689000,0.076000,0.000000,1.706000,0.000000,0.074000,0.000000
31.689629,9.415000,1.828000,0.076000,0.000000,1.706000,0.000000,0.074000,0.000000
31.697629,9.415000,1.828000,0.077000,0.000000,1.706000,0.000000,0.074000,0.000000
31.705629,9.415000,1.828000,0.077000,0.000000,1.706000,0.000000,0.074000,0.000000
31.713629,9.415000,1.828000,0.077000,0.000000,1.706000,0.000000,0.074000,0.000000
31.721629,9.415000,1.828000,0.077000,0.000000,1.700000,0.000000,0.074000,0.000000
31.729629,9.415000,1.828000,0.077000,0.000000,1.700000,0.000000,0.066000,0.000000
31.737629,9.417000,1.828000,0.077000,0.000000,1.700000,0.000000,0.066000,0.000000
31.745629,9.417000,1.697000,0.077000,0.000000,1.700000,0.000000,0.066000,0.000000
31.753629,9.417000,1.697000,0.076000,0.000000,1.700000,0.000000,0.066000,0.000000
31.761629,9.417000,1.697000,0.076000,0.000000,1.700000,0.000000,0.066000,0.000000
31.769629,9.417000,1.697000,0.076000,0.000000,1.716000,0.000000,0.066000,0.000000
31.777629,9.417000,1.697000,0.076000,0.000000,1.716000,0.000000,0.077000,0.000000
31.785629,9.418000,1.697000,0.076000,0.000000,1.716000,0.000000,0.077000,0.000000
31.793629,9.418000,1.704000,0.076000,0.000000,1.716000,0.000000,0.077000,0.000000
31.801629,9.418000,1.704000,0.076000,0.000000,1.716000,0.000000,0.077000,0.000000
31.809629,9.418000,1.704000,0.076000,0.000000,1.716000,0.000000,0.077000,0.000000
31.817629,9.418000,1.704000,0.076000,0.000000,1.721000,0.000000,0.077000,0.000000
31.825629,9.418000,1.704000,0.076000,0.000000,1.721000,0.000000,0.076000,0.000000
31.833629,9.412000,1.704000,0.076000,0.000000,1.721000,0.000000,0.076000,0.000000
31.841629,9.412000,1.702000,0.076000,0.000000,1.721000,0.000000,0.076000,0.000000
31.849629,9.412000,1.702000,0.076000,0.000000,1.721000,0.000000,0.076000,0.000000
31.857629,9.412000,1.702000,0.076000,0.000000,1.721000,0.000000,0.076000,0.000000
31.865629,9.412000,1.702000,0.076000,0.000000,1.721000,0.000000,0.076000,0.000000
31.873629,9.412000,1.702000,0.076000,0.000000,1.717000,0.000000,0.076000,0.000000
31.881629,9.412000,1.702000,0.076000,0.000000,1.717000,0.000000,0.074000,0.000000
31.889629,9.417000,1.702000,0.076000,0.000000,1.717000,0.000000,0.074000,0.000000
31.897629,9.417000,1.721000,0.076000,0.000000,1.717000,0.000000,0.074000,0.000000
31.905629,9.417000,1.721000,0.077000,0.000000,1.717000,0.000000,0.074000,0.000000
31.913629,9.417000,1.721000,0.077000,0.000000,1.717000,0.000000,0.074000,0.000000
31.921629,9.417000,1.721000,0.077000,0.000000,1.713000,0.000000,0.074000,0.000000
31.929629,9.417000,1.721000,0.077000,0.000000,1.713000,0.000000,0.065000,0.000000
31.937629,9.420000,1.721000,0.077000,0.000000,1.713000,0.000000,0.065000,0.000000
31.945629,9.420000,1.707000,0.077000,0.000000,1.713000,0.000000,0.065000,0.000000
31.953629,9.420000,1.707000,0.075000,0.000000,1.713000,0.000000,0.065000,0.000000
31.961629,9.420000,1.707000,0.075000,0.000000,1.713000,0.000000,0.065000,0.000000
31.969629,9.420000,1.707000,0.075000,0.000000,1.700000,0.000000,0.065000,0.000000
31.977629,9.420000,1.707000,0.075000,0.000000,1.700000,0.000000,0.078000,0.000000
31.985629,9.417000,1.707000,0.075000,0.000000,1.700000,0.000000,0.078000,0.000000
31.993629,9.417000,1.707000,0.075000,0.000000,1.700000,0.000000,0.078000,0.000000
32.001629,9.417000,1.731000,0.075000,0.000000,1.700000,0.000000,0.078000,0.000000
32.009629,9.417000,1.731000,0.077000,0.000000,1.700000,0.000000,0.078000,0.000000
32.017629,9.417000,1.731000,0.077000,0.000000,1.700000,0.000000,0.078000,0.000000
32.025629,9.417000,1.731000,0.077000,0.000000,1.700000,0.000000,0.078000,0.000000
32.033629,9.417000,1.731000,0.077000,0.000000,1.700000,0.000000,0.077000,0.000000
32.041629,9.420000,1.731000,0.077000,0.000000,1.700000,0.000000,0.077000,0.000000
32.049629,9.420000,1.711000,0.077000,0.000000,1.700000,0.000000,0.077000,0.000000
32.057629,9.420000,1.711000,0.076000,0.000000,1.700000,0.000000,0.077000,0.000000
32.065629,9.420000,1.711000,0.076000,0.000000,1.700000,0.000000,0.077000,0.000000
32.073629,9.420000,1.711000,0.076000,0.000000,1.721000,0.000000,0.077000,0.000000
32.081629,9.420000,1.711000,0.076000,0.000000,1.721000,0.000000,0.066000,0.000000
32.089629,9.417000,1.711000,0.076000,0.000000,1.721000,0.000000,0.066000,0.000000
32.097629,9.417000,1.694000,0.076000,0.000000,1.721000,0.000000,0.066000,0.000000
32.105629,9.417000,1.694000,0.076000,0.000000,1.721000,0.000000,0.066000,0.000000
32.113629,9.417000,1.694000,0.076000,0.000000,1.721000,0.000000,0.066000,0.000000
32.121629,9.417000,1.694000,0.076000,0.000000,1.721000,0.000000,0.066000,0.000000
32.129629,9.417000,1.694000,0.076000,0.000000,1.703000,0.000000,0.066000,0.000000
32.137629,9.417000,1.694000,0.076000,0.000000,1.703000,0.000000,0.076000,0.000000
32.145629,9.420000,1.694000,0.076000,0.000000,1.703000,0.000000,0.076000,0.000000
32.153629,9.420000,1.691000,0.076000,0.000000,1.703000,0.000000,0.076000,0.000000
32.161629,9.420000,1.691000,0.075000,0.000000,1.703000,0.000000,0.076000,0.000000
32.169629,9.420000,1.691000,0.075000,0.000000,1.703000,0.000000,0.076000,0.000000
32.177629,9.420000,1.691000,0.075000,0.000000,1.718000,0.000000,0.076000,0.000000
32.185629,9.420000,1.691000,0.075000,0.000000,1.718000,0.000000,0.068000,0.000000
32.193629,9.407000,1.691000,0.075000,0.000000,1.718000,0.000000,0.068000,0.000000
32.201629,9.407000,1.685000,0.075000,0.000000,1.718000,0.000000,0.068000,0.000000
32.209629,9.407000,1.685000,0.075000,0.000000,1.718000,0.000000,0.068000,0.000000
32.217629,9.407000,1.685000,0.075000,0.000000,1.718000,0.000000,0.068000,0.000000
32.225629,9.407000,1.685000,0.075000,0.000000,1.722000,0.000000,0.068000,0.000000
32.233629,9.407000,1.685000,0.075000,0.000000,1.722000,0.000000,0.070000,0.000000
32.241629,9.410000,1.685000,0.075000,0.000000,1.722000,0.000000,0.070000,0.000000
32.249629,9.410000,1.699000,0.075000,0.000000,1.722000,0.000000,0.070000,0.000000
32.257629,9.410000,1.699000,0.075000,0.000000,1.722000,0.000000,0.070000,0.000000
32.265629,9.410000,1.699000,0.075000,0.000000,1.722000,0.000000,0.070000,0.000000
32.273629,9.410000,1.699000,0.075000,0.000000,1.722000,0.000000,0.070000,0.000000
32.281629,9.410000,1.699000,0.075000,0.000000,1.705000,0.000000,0.070000,0.000000
32.289629,9.410000,1.699000,0.075000,0.000000,1.705000,0.000000,0.076000,0.000000
32.297629,9.415000,1.699000,0.075000,0.000000,1.705000,0.000000,0.076000,0.000000
32.305629,9.415000,1.732000,0.075000,0.000000,1.705000,0.000000,0.076000,0.000000
32.313629,9.415000,1.732000,0.075000,0.000000,1.705000,0.000000,0.076000,0.000000
32.321629,9.415000,1.732000,0.075000,0.000000,1.705000,0.000000,0.076000,0.000000
32.329629,9.415000,1.732000,0.075000,0.000000,1.703000,0.000000,0.076000,0.000000
32.337629,9.415000,1.732000,0.075000,0.000000,1.703000,0.000000,0.074000,0.000000
32.345629,9.418000,1.732000,0.075000,0.000000,1.703000,0.000000,0.074000,0.000000
32.353629,9.418000,1.689000,0.075000,0.000000,1.703000,0.000000,0.074000,0.000000
32.361629,9.418000,1.689000,0.076000,0.000000,1.703000,0.000000,0.074000,0.000000
32.369629,9.418000,1.689000,0.076000,0.000000,1.703000,0.000000,0.074000,0.000000
32.377629,9.418000,1.689000,0.076000,0.000000,1.704000,0.000000,0.074000,0.000000
32.385629,9.418000,1.689000,0.076000,0.000000,1.704000,0.000000,0.062000,0.000000
32.393629,9.417000,1.689000,0.076000,0.000000,1.704000,0.000000,0.062000,0.000000
32.401629,9.417000,1.689000,0.076000,0.000000,1.704000,0.000000,0.062000,0.000000
32.409629,9.417000,1.684000,0.076000,0.000000,1.704000,0.000000,0.062000,0.000000
32.417629,9.417000,1.684000,0.075000,0.000000,1.704000,0.000000,0.062000,0.000000
32.425629,9.417000,1.684000,0.075000,0.000000,1.704000,0.000000,0.062000,0.000000
32.433629,9.417000,1.684000,0.075000,0.000000,1.711000,0.000000,0.062000,0.000000
32.441629,9.417000,1.684000,0.075000,0.000000,1.711000,0.000000,0.074000,0.000000
32.449629,9.416000,1.684000,0.075000,0.000000,1.711000,0.000000,0.074000,0.000000
32.457629,9.416000,1.693000,0.075000,0.000000,1.711000,0.000000,0.074000,0.000000
32.465629,9.416000,1.693000,0.076000,0.000000,1.711000,0.000000,0.074000,0.000000
32.473629,9.416000,1.693000,0.076000,0.000000,1.711000,0.000000,0.074000,0.000000
32.481629,9.416000,1.693000,0.076000,0.000000,1.712000,0.000000,0.074000,0.000000
32.489629,9.416000,1.693000,0.076000,0.000000,1.712000,0.000000,0.076000,0.000000
32.497629,9.413000,1.693000,0.076000,0.000000,1.712000,0.000000,0.076000,0.000000
