

Phone powered on Date =1970-03-21-12:59:06.395776
Phone Up Time(Seconds) =123
Phone Flash Version =payton-userdebug 7.1.1 NPW26.83-29 86 intcfg,test-keys
Phone boot mode =normal

TimeStamp,UpTime,dc_current_max,dc_online,dc_voltage_now,dc_present,bms_temp,bms_constant_charge_voltage,bms_charge_now_raw,bms_resistance,bms_charge_full_design,bms_current_now,bms_charge_now,bms_soc_reporting_ready,bms_charge_full,bms_capacity,bms_voltage_max_design,bms_debug_battery,bms_charge_counter,bms_voltage_ocv,bms_voltage_now,bms_battery_type,bms_cycle_count,bms_time_to_full_avg,bms_time_to_empty_avg,bms_resistance_id,bms_cycle_count_id,usb_real_type,usb_boost_current,usb_hw_current_max,usb_system_temp_level,usb_pd_current_max,usb_input_current_settled,usb_current_max,usb_typec_power_role,usb_num_system_temp_levels,usb_typec_mode,usb_input_current_now,usb_online,usb_voltage_max,usb_voltage_min,usb_voltage_now,usb_pe_start,usb_typec_cc_orientation,usb_pd_allowed,usb_pd_active,usb_ctm_current_max,usb_pr_swap,usb_present,main_fcc_delta,main_input_current_settled,main_current_max,main_input_voltage_settled,main_constant_charge_current_max,main_voltage_max,usbeb_current_max,usbeb_online,usbeb_present,wireless_system_temp_level,wireless_current_max,wireless_num_system_temp_levels,wireless_online,wireless_present,battery_age,battery_temp,battery_voltage_qnovo,battery_step_charging_step,battery_dp_dm,battery_charger_temp_max,battery_battery_charging_enabled,battery_input_suspend,battery_system_temp_level,battery_set_ship_mode,battery_rerun_aicl,battery_charger_temp,battery_input_current_limited,battery_current_now,battery_parallel_disable,battery_charge_done,battery_charge_rate,battery_charge_type,battery_capacity,battery_health,battery_num_system_temp_levels,battery_constant_charge_current_max,battery_status,battery_voltage_max,battery_voltage_now,battery_die_health,battery_technology,battery_step_charging_enabled,battery_present,battery_current_qnovo,pc_port_online,
1970-03-25-09:25:08.095203,74907,500000,0,0,0,230,4389899,-584884,172362,3039000,36621,0,1,3039000,96,4400000,0,1890301,4283697,4280262,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,1419,56375,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,36621,0,0,None,N/A,96,Good,6,3000000,Discharging,-22,4280262,Cool,Li-ion,0,1,-22,0,
1970-03-25-09:26:08.249889,74967,500000,0,0,0,230,4389899,-585595,172362,3039000,34667,0,1,3039000,96,4400000,0,1889590,4283697,4280018,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,1419,56375,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,34667,0,0,None,N/A,96,Good,6,3000000,Discharging,-22,4280018,Cool,Li-ion,0,1,-22,0,
1970-03-25-09:27:08.418031,75027,500000,0,0,0,230,4389899,-586184,172362,3039000,23437,0,1,3039000,96,4400000,0,1889001,4282233,4280994,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,1419,56375,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,23437,0,0,None,N/A,96,Good,6,3000000,Discharging,-22,4280994,Cool,Li-ion,0,1,-22,0,
1970-03-25-09:28:08.574017,75088,500000,0,0,0,230,4389899,-587030,173339,3039000,36621,0,1,3039000,96,4400000,0,1888155,4282233,4278797,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,1420,56375,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,36621,0,0,None,N/A,96,Good,6,3000000,Discharging,-22,4278797,Cool,Li-ion,0,1,-22,0,
1970-03-25-09:29:08.733541,75148,500000,0,0,0,230,4389899,-587658,173339,3039000,51269,0,1,3039000,95,4400000,0,1887528,4283697,4276112,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,2130,55878,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,51269,0,0,None,N/A,95,Good,6,3000000,Discharging,-22,4276112,Cool,Li-ion,0,1,-22,0,
1970-03-25-09:30:08.895554,75208,500000,0,0,0,230,4389899,-588310,173095,3039000,22949,0,1,3039000,95,4400000,0,1886875,4282721,4278797,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,2130,55878,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,57128,0,0,None,N/A,95,Good,6,3000000,Discharging,-22,4274891,Cool,Li-ion,0,1,-22,0,
1970-03-25-09:31:09.050348,75268,500000,0,0,0,230,4389899,-588943,173828,3039000,30273,0,1,3039000,95,4400000,0,1886242,4281256,4278553,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,2130,55878,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,30273,0,0,None,N/A,95,Good,6,3000000,Discharging,-22,4278553,Cool,Li-ion,0,1,-22,0,
1970-03-25-09:32:09.214367,75328,500000,0,0,0,240,4389899,-589559,174560,3039000,31738,0,1,3039000,95,4400000,0,1885626,4281256,4278065,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,2130,55878,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,240,-22,255,0,812,1,0,0,0,0,0,31738,0,0,None,N/A,95,Good,6,3000000,Discharging,-22,4278065,Cool,Li-ion,0,1,-22,0,
1970-03-25-09:33:09.377659,75388,500000,0,0,0,240,4389899,-590114,174560,3039000,25878,0,1,3039000,95,4400000,0,1885071,4282233,4278797,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,2130,55878,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,240,-22,255,0,812,1,0,0,0,0,0,25878,0,0,None,N/A,95,Good,6,3000000,Discharging,-22,4278797,Cool,Li-ion,0,1,-22,0,
1970-03-25-09:34:09.534447,75449,500000,0,0,0,240,4389899,-590845,189697,3039000,122558,0,1,3039000,95,4400000,0,1884340,4282233,4267567,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,2130,55878,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,240,-22,255,0,812,1,0,0,0,0,0,122558,0,0,None,N/A,95,Good,6,3000000,Discharging,-22,4267567,Cool,Li-ion,0,1,-22,0,
1970-03-25-09:52:01.150730,76520,500000,0,0,0,230,4389899,-597769,187011,3039000,24414,0,1,3039000,95,4400000,0,1877416,4279303,4278553,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,2129,55878,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,24414,0,0,None,N/A,95,Good,6,3000000,Discharging,-22,4278553,Cool,Li-ion,0,1,-22,0,
1970-03-25-10:41:54.012347,79513,500000,0,0,0,230,4389899,-617308,173339,3039000,91308,0,1,3039000,95,4400000,0,1857877,4276373,4266590,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,2130,55878,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,91308,0,0,None,N/A,95,Good,6,3000000,Discharging,-22,4266590,Cool,Li-ion,0,1,-22,0,
1970-03-25-11:45:10.286580,83309,500000,0,0,0,230,4389899,-642594,184082,3039000,19531,0,1,3039000,95,4400000,0,1832591,4272955,4272450,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,2131,55878,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,19531,0,0,None,N/A,95,Good,6,3000000,Discharging,-22,4272450,Cool,Li-ion,0,1,-22,0,
1970-03-25-11:47:41.285094,83460,500000,0,0,0,230,4389899,-644013,182860,3039000,22949,0,1,3039000,95,4400000,0,1831172,4273932,4271961,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,2131,55878,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,22949,0,0,None,N/A,95,Good,6,3000000,Discharging,-22,4271961,Cool,Li-ion,0,1,-22,0,
1970-03-25-12:38:51.481139,86530,500000,0,0,0,230,4389899,-664494,170410,3039000,167480,0,1,3039000,95,4400000,0,1810691,4269537,4249744,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,2132,55878,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,167480,0,0,None,N/A,95,Good,6,3000000,Discharging,-22,4249744,Cool,Li-ion,0,1,-22,0,
1970-03-25-13:45:16.709700,90516,500000,0,0,0,230,4389899,-690200,187743,3039000,20507,0,1,3039000,94,4400000,0,1784985,4266119,4265369,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,2844,55379,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20507,0,0,None,N/A,94,Good,6,3000000,Discharging,-22,4265369,Cool,Li-ion,0,1,-22,0,
1970-03-25-14:53:14.835429,94594,500000,0,0,0,230,4389899,-716843,173339,3039000,23437,0,1,3039000,94,4400000,0,1758343,4262701,4260487,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,2845,55379,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,23437,0,0,None,N/A,94,Good,6,3000000,Discharging,-22,4260487,Cool,Li-ion,0,1,-22,0,
1970-03-25-14:58:31.451837,94910,500000,0,0,0,230,4389899,-718802,172606,3039000,20507,0,1,3039000,94,4400000,0,1756383,4262213,4260975,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,2845,55379,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20507,0,0,None,N/A,94,Good,6,3000000,Discharging,-22,4260975,Cool,Li-ion,0,1,-22,0,
1970-03-25-15:25:04.624045,96504,500000,0,0,0,230,4389899,-729475,171874,3039000,19531,0,1,3039000,93,4400000,0,1745710,4260260,4258289,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,3558,54879,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,19531,0,0,None,N/A,93,Good,6,3000000,Discharging,-22,4258289,Cool,Li-ion,0,1,-22,0,
1970-03-25-16:38:32.469159,100911,500000,0,0,0,230,4389899,-758676,163573,3039000,20019,0,1,3039000,93,4400000,0,1716509,4255377,4254627,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,3559,54879,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,125976,0,0,None,N/A,93,Good,6,3000000,Discharging,-22,4241932,Cool,Li-ion,0,1,-22,0,
1970-03-25-17:38:37.008343,104516,500000,0,0,0,230,4389899,-781679,184814,3039000,20507,0,1,3039000,93,4400000,0,1693506,4253424,4250965,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,3561,54879,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20507,0,0,None,N/A,93,Good,6,3000000,Discharging,-22,4250965,Cool,Li-ion,0,1,-22,0,
1970-03-25-17:47:24.828980,105044,500000,0,0,0,230,4389899,-785281,183593,3039000,152343,0,1,3039000,93,4400000,0,1689904,4250983,4233387,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,3568,54035,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,152343,0,0,None,N/A,93,Good,6,3000000,Discharging,-22,4233387,Cool,Li-ion,0,1,-22,0,
1970-03-25-18:39:30.558159,108170,500000,0,0,0,230,4389899,-805768,173828,3039000,20507,0,1,3039000,93,4400000,0,1669417,4247076,4245838,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,3563,54879,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20507,0,0,None,N/A,93,Good,6,3000000,Discharging,-22,4245838,Cool,Li-ion,0,1,-22,0,
1970-03-25-19:47:15.913356,112235,500000,0,0,0,230,4389899,-832399,169921,3039000,18554,0,1,3039000,92,4400000,0,1642786,4243658,4243397,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,4277,54376,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,18554,0,0,None,N/A,92,Good,6,3000000,Discharging,-22,4243397,Cool,Li-ion,0,1,-22,0,
1970-03-25-20:45:20.034681,115719,500000,0,0,0,230,4389899,-854777,173095,3039000,20507,0,1,3039000,92,4400000,0,1620408,4240729,4239491,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,4279,54376,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20507,0,0,None,N/A,92,Good,6,3000000,Discharging,-22,4239491,Cool,Li-ion,0,1,-22,0,
1970-03-25-20:51:03.998122,116063,500000,0,0,0,230,4389899,-856985,177733,3039000,19531,0,1,3039000,92,4400000,0,1618200,4240240,4238514,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,4279,54376,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,19531,0,0,None,N/A,92,Good,6,3000000,Discharging,-22,4238514,Cool,Li-ion,0,1,-22,0,
1970-03-25-21:18:24.027859,117703,500000,0,0,0,230,4389899,-867290,175536,3039000,20996,0,1,3039000,91,4400000,0,1607895,4238776,4236317,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,4994,53873,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20996,0,0,None,N/A,91,Good,6,3000000,Discharging,-22,4236317,Cool,Li-ion,0,1,-22,0,
1970-03-25-22:14:53.581776,121093,500000,0,0,0,230,4389899,-889319,174072,3039000,20507,0,1,3039000,91,4400000,0,1585866,4234869,4234120,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,4995,53873,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20507,0,0,None,N/A,91,Good,6,3000000,Discharging,-22,4234120,Cool,Li-ion,0,1,-22,0,
1970-03-25-23:23:19.708138,125199,500000,0,0,0,230,4389899,-915025,175292,3039000,20019,0,1,3039000,91,4400000,0,1560160,4231451,4229237,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,4998,53873,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20019,0,0,None,N/A,91,Good,6,3000000,Discharging,-22,4229237,Cool,Li-ion,0,1,-22,0,
1970-03-25-23:50:09.253868,126808,500000,0,0,0,230,4389899,-925001,183348,3039000,20507,0,1,3039000,91,4400000,0,1550184,4229986,4227284,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,4999,53873,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20507,0,0,None,N/A,91,Good,6,3000000,Discharging,-22,4227284,Cool,Li-ion,0,1,-22,0,
1970-03-26-00:32:16.700264,129336,500000,0,0,0,230,4389899,-941928,171386,3039000,20019,0,1,3039000,91,4400000,0,1533257,4226080,4224354,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,5001,53873,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20019,0,0,None,N/A,91,Good,6,3000000,Discharging,-22,4224354,Cool,Li-ion,0,1,-22,0,
1970-03-26-01:37:59.099538,133278,500000,0,0,0,230,4389899,-967015,172362,3039000,19531,0,1,3039000,90,4400000,0,1508171,4223151,4221668,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,5717,53367,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,19531,0,0,None,N/A,90,Good,6,3000000,Discharging,-22,4221668,Cool,Li-ion,0,1,-22,0,
1970-03-26-02:38:57.488245,136937,500000,0,0,0,230,4389899,-990520,173095,3039000,19531,0,1,3039000,90,4400000,0,1484665,4218268,4217518,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,5720,53367,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,19531,0,0,None,N/A,90,Good,6,3000000,Discharging,-22,4217518,Cool,Li-ion,0,1,-22,0,
1970-03-26-02:51:11.609689,137671,500000,0,0,0,230,4389899,-995064,172362,3039000,20996,0,1,3039000,90,4400000,0,1480121,4218268,4216297,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,5720,53367,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20996,0,0,None,N/A,90,Good,6,3000000,Discharging,-22,4216297,Cool,Li-ion,0,1,-22,0,
1970-03-26-03:11:09.290247,138868,500000,0,0,0,230,4389899,-1003379,174560,3039000,26855,0,1,3039000,89,4400000,0,1471806,4216315,4212879,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,6438,52860,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,26855,0,0,None,N/A,89,Good,6,3000000,Discharging,-22,4212879,Cool,Li-ion,0,1,-22,0,
1970-03-26-04:05:54.866822,142154,500000,0,0,0,230,4389899,-1024163,170410,3039000,20019,0,1,3039000,89,4400000,0,1451022,4212408,4211903,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,6439,52860,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20019,0,0,None,N/A,89,Good,6,3000000,Discharging,-22,4211903,Cool,Li-ion,0,1,-22,0,
1970-03-26-05:07:10.853099,145830,500000,0,0,0,230,4389899,-1047372,172606,3039000,20019,0,1,3039000,89,4400000,0,1427813,4209967,4208485,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,6441,52860,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20019,0,0,None,N/A,89,Good,6,3000000,Discharging,-22,4208485,Cool,Li-ion,0,1,-22,0,
1970-03-26-05:45:21.928987,148121,500000,0,0,0,230,4389899,-1061741,171874,3039000,149413,0,1,3039000,89,4400000,0,1413444,4208014,4191883,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,6454,52860,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,149413,0,0,None,N/A,89,Good,6,3000000,Discharging,-22,4191883,Cool,Li-ion,0,1,-22,0,
1970-03-26-06:16:38.607650,149998,500000,0,0,0,230,4389899,-1073707,173828,3039000,20019,0,1,3039000,89,4400000,0,1401478,4204596,4205311,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,6444,52860,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20019,0,0,None,N/A,89,Good,6,3000000,Discharging,-22,4205311,Cool,Li-ion,0,1,-22,0,
1970-03-26-07:18:27.959318,153707,500000,0,0,0,230,4389899,-1097022,170410,3039000,20996,0,1,3039000,88,4400000,0,1378163,4200690,4199696,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,7164,52352,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20996,0,0,None,N/A,88,Good,6,3000000,Discharging,-22,4199696,Cool,Li-ion,0,1,-22,0,

Phone powered on Date =1970-03-26-08:04:00.096080
Phone Up Time(Seconds) =69
Phone Flash Version =payton-userdebug 7.1.1 NPW26.83-29 86 intcfg,test-keys
Phone boot mode =normal

